user_id,signup_date,campaign_source,device_type,country,ab_group
U09392,2025-01-14,Google Ads,mobile,Germany,B
U09393,2025-02-18,Google Ads,tablet,India,A
U09394,2025-02-08,Email,tablet,UK,A
U09395,2025-01-14,Organic,mobile,UK,B
U09396,2025-02-28,Meta,desktop,Germany,A
U09397,2025-02-16,Meta,desktop,India,A
U09398,2025-01-10,Google Ads,tablet,Germany,A
U09399,2025-05-01,Email,mobile,Germany,A
U09400,2025-03-08,Referral,tablet,Germany,B
U09401,2025-02-11,Referral,desktop,UK,B
U09402,2025-06-30,Meta,desktop,Germany,B
U09403,2025-04-30,Organic,tablet,UK,B
U09404,2025-04-22,Meta,desktop,USA,A
U09405,2025-01-30,Google Ads,mobile,India,B
U09406,2025-05-07,Organic,tablet,USA,B
U09407,2025-01-11,Referral,tablet,Germany,A
U09408,2025-04-24,Email,tablet,UK,A
U09409,2025-04-02,Email,desktop,India,B
U09410,2025-05-24,Google Ads,mobile,Canada,B
U09411,2025-05-05,Meta,tablet,India,B
U09412,2025-04-28,Google Ads,tablet,India,A
U09413,2025-05-07,Email,desktop,Germany,B
U09414,2025-01-29,Referral,mobile,USA,A
U09415,2025-02-07,Email,tablet,USA,A
U09416,2025-02-01,Organic,desktop,Canada,B
U09417,2025-03-31,Email,tablet,Germany,A
U09418,2025-01-24,Email,desktop,India,A
U09419,2025-02-22,Organic,mobile,USA,B
U09420,2025-03-14,Meta,desktop,USA,A
U09421,2025-02-16,Email,tablet,UK,A
U09422,2025-02-13,Google Ads,tablet,India,A
U09423,2025-05-11,Email,desktop,Germany,B
U09424,2025-03-11,Google Ads,mobile,USA,A
U09425,2025-05-25,Organic,mobile,Germany,A
U09426,2025-06-19,Email,tablet,India,A
U09427,2025-05-30,Organic,tablet,India,B
U09428,2025-02-24,Organic,desktop,USA,B
U09429,2025-05-30,Meta,desktop,Canada,B
U09430,2025-01-02,Email,desktop,Germany,B
U09431,2025-05-15,Google Ads,mobile,Germany,B
U09432,2025-05-27,Google Ads,mobile,UK,B
U09433,2025-02-16,Email,tablet,India,B
U09434,2025-04-17,Meta,tablet,India,A
U09435,2025-01-20,Meta,tablet,USA,A
U09436,2025-03-05,Meta,desktop,USA,B
U09437,2025-05-08,Google Ads,mobile,USA,B
U09438,2025-06-23,Organic,tablet,UK,B
U09439,2025-01-25,Meta,tablet,Canada,A
U09440,2025-03-26,Google Ads,tablet,USA,A
U09441,2025-01-07,Google Ads,tablet,USA,A
U09442,2025-03-14,Organic,tablet,USA,A
U09443,2025-06-24,Email,tablet,UK,B
U09444,2025-06-24,Email,mobile,Germany,A
U09445,2025-02-01,Meta,tablet,Canada,A
U09446,2025-04-11,Meta,mobile,Germany,A
U09447,2025-04-06,Organic,desktop,India,B
U09448,2025-06-01,Meta,mobile,India,B
U09449,2025-01-28,Organic,desktop,USA,B
U09450,2025-03-24,Google Ads,mobile,Germany,A
U09451,2025-02-09,Meta,mobile,UK,A
U09452,2025-01-08,Google Ads,tablet,Canada,A
U09453,2025-01-21,Referral,mobile,Germany,B
U09454,2025-04-28,Organic,mobile,Germany,B
U09455,2025-06-18,Referral,tablet,Canada,A
U09456,2025-05-03,Meta,desktop,Germany,A
U09457,2025-04-27,Google Ads,tablet,Germany,B
U09458,2025-06-10,Meta,tablet,Canada,A
U09459,2025-03-10,Referral,tablet,UK,A
U09460,2025-06-02,Meta,desktop,Canada,A
U09461,2025-06-18,Email,mobile,USA,B
U09462,2025-01-02,Referral,mobile,USA,B
U09463,2025-03-26,Meta,tablet,USA,B
U09464,2025-01-12,Google Ads,tablet,USA,B
U09465,2025-06-17,Meta,mobile,India,B
U09466,2025-06-09,Google Ads,mobile,UK,B
U09467,2025-04-26,Email,mobile,India,B
U09468,2025-03-25,Meta,desktop,Germany,B
U09469,2025-05-26,Email,desktop,Germany,B
U09470,2025-02-03,Referral,tablet,Canada,A
U09471,2025-02-24,Google Ads,desktop,USA,A
U09472,2025-01-13,Referral,tablet,Canada,A
U09473,2025-06-14,Google Ads,mobile,Germany,A
U09474,2025-03-14,Email,mobile,USA,B
U09475,2025-03-24,Organic,tablet,UK,A
U09476,2025-01-15,Meta,mobile,Germany,A
U09477,2025-01-19,Email,tablet,Canada,A
U09478,2025-05-21,Google Ads,tablet,Canada,B
U09479,2025-06-04,Google Ads,tablet,Germany,A
U09480,2025-04-08,Google Ads,desktop,India,A
U09481,2025-01-24,Google Ads,tablet,UK,A
U09482,2025-04-13,Meta,tablet,Germany,B
U09483,2025-03-07,Referral,tablet,Germany,A
U09484,2025-02-15,Organic,desktop,Canada,B
U09485,2025-03-03,Meta,mobile,USA,B
U09486,2025-04-13,Google Ads,desktop,USA,A
U09487,2025-01-23,Meta,tablet,USA,B
U09488,2025-01-06,Email,desktop,Canada,B
U09489,2025-02-23,Google Ads,mobile,USA,A
U09490,2025-02-11,Organic,mobile,Germany,B
U09491,2025-04-10,Google Ads,tablet,India,A
U09492,2025-04-14,Organic,mobile,India,A
U09493,2025-03-14,Organic,desktop,India,A
U09494,2025-06-15,Referral,desktop,USA,B
U09495,2025-06-17,Referral,mobile,India,A
U09496,2025-02-09,Meta,tablet,USA,A
U09497,2025-01-31,Meta,tablet,Germany,A
U09498,2025-03-18,Organic,desktop,Germany,B
U09499,2025-05-06,Google Ads,mobile,Canada,A
U09500,2025-04-21,Email,desktop,Canada,B
U09501,2025-03-21,Email,desktop,UK,B
U09502,2025-06-25,Google Ads,desktop,Germany,A
U09503,2025-06-04,Google Ads,tablet,USA,B
U09504,2025-02-03,Referral,mobile,UK,A
U09505,2025-04-02,Email,mobile,Germany,B
U09506,2025-06-20,Organic,tablet,USA,A
U09507,2025-01-25,Meta,desktop,Germany,A
U09508,2025-04-05,Referral,desktop,Germany,B
U09509,2025-05-12,Email,tablet,USA,A
U09510,2025-02-21,Google Ads,mobile,Germany,A
U09511,2025-05-06,Email,tablet,Germany,B
U09512,2025-04-25,Organic,mobile,Germany,B
U09513,2025-04-10,Referral,mobile,Canada,B
U09514,2025-05-02,Google Ads,mobile,India,B
U09515,2025-03-10,Organic,desktop,Germany,B
U09516,2025-05-25,Meta,desktop,USA,A
U09517,2025-06-03,Referral,tablet,Germany,A
U09518,2025-04-19,Organic,tablet,Canada,A
U09519,2025-01-24,Organic,desktop,Canada,B
U09520,2025-04-19,Google Ads,tablet,Germany,B
U09521,2025-04-05,Meta,desktop,UK,A
U09522,2025-06-07,Organic,desktop,India,B
U09523,2025-02-17,Referral,mobile,USA,A
U09524,2025-04-22,Organic,mobile,USA,A
U09525,2025-06-11,Email,desktop,USA,B
U09526,2025-04-20,Referral,mobile,USA,B
U09527,2025-01-24,Referral,desktop,Canada,B
U09528,2025-01-11,Organic,mobile,India,B
U09529,2025-05-12,Google Ads,tablet,Germany,B
U09530,2025-03-29,Referral,tablet,Germany,B
U09531,2025-04-29,Email,desktop,UK,A
U09532,2025-06-23,Google Ads,desktop,Germany,B
U09533,2025-02-27,Google Ads,mobile,India,A
U09534,2025-06-15,Google Ads,mobile,Germany,A
U09535,2025-06-25,Referral,desktop,Canada,A
U09536,2025-02-09,Google Ads,tablet,Germany,B
U09537,2025-05-07,Organic,tablet,USA,A
U09538,2025-05-15,Google Ads,desktop,USA,B
U09539,2025-06-11,Email,tablet,USA,B
U09540,2025-06-15,Meta,desktop,USA,B
U09541,2025-05-15,Email,mobile,Canada,B
U09542,2025-01-22,Referral,tablet,Canada,B
U09543,2025-03-16,Google Ads,tablet,Canada,A
U09544,2025-04-30,Google Ads,mobile,Germany,B
U09545,2025-04-22,Organic,mobile,USA,A
U09546,2025-01-21,Google Ads,tablet,UK,B
U09547,2025-05-03,Email,tablet,UK,B
U09548,2025-03-18,Referral,desktop,USA,B
U09549,2025-02-08,Meta,desktop,India,A
U09550,2025-02-02,Google Ads,tablet,Germany,A
U09551,2025-06-25,Meta,desktop,UK,A
U09552,2025-03-18,Google Ads,mobile,Canada,A
U09553,2025-03-05,Referral,desktop,India,B
U09554,2025-05-14,Email,desktop,Canada,B
U09555,2025-04-20,Referral,tablet,India,A
U09556,2025-03-17,Meta,desktop,India,A
U09557,2025-05-26,Google Ads,tablet,Germany,A
U09558,2025-01-13,Meta,tablet,Canada,A
U09559,2025-05-22,Email,tablet,Canada,B
U09560,2025-01-20,Referral,mobile,UK,B
U09561,2025-01-12,Meta,desktop,USA,B
U09562,2025-05-12,Meta,desktop,USA,A
U09563,2025-01-28,Email,desktop,UK,A
U09564,2025-05-11,Google Ads,tablet,India,B
U09565,2025-04-19,Meta,mobile,UK,A
U09566,2025-04-16,Email,tablet,UK,A
U09567,2025-01-25,Google Ads,desktop,Canada,A
U09568,2025-04-29,Google Ads,tablet,UK,B
U09569,2025-06-19,Referral,tablet,India,A
U09570,2025-05-26,Email,desktop,USA,B
U09571,2025-03-06,Google Ads,tablet,Germany,A
U09572,2025-04-01,Referral,tablet,UK,A
U09573,2025-03-07,Organic,mobile,UK,B
U09574,2025-05-30,Email,tablet,Canada,B
U09575,2025-01-21,Organic,mobile,Canada,B
U09576,2025-05-09,Google Ads,desktop,UK,B
U09577,2025-01-05,Email,mobile,UK,A
U09578,2025-01-30,Referral,tablet,India,A
U09579,2025-06-19,Google Ads,desktop,USA,B
U09580,2025-04-29,Email,tablet,USA,B
U09581,2025-02-15,Email,tablet,Germany,A
U09582,2025-02-16,Organic,mobile,USA,A
U09583,2025-04-11,Google Ads,tablet,Germany,A
U09584,2025-01-12,Referral,mobile,Canada,B
U09585,2025-01-22,Referral,desktop,Germany,B
U09586,2025-04-17,Google Ads,desktop,Germany,A
U09587,2025-06-30,Google Ads,tablet,USA,B
U09588,2025-03-18,Meta,mobile,UK,A
U09589,2025-03-22,Organic,tablet,Canada,B
U09590,2025-05-31,Google Ads,tablet,India,B
U09591,2025-04-27,Google Ads,tablet,Germany,A
U09592,2025-06-21,Meta,tablet,Germany,A
U09593,2025-04-26,Meta,mobile,Germany,B
U09594,2025-06-09,Email,tablet,UK,A
U09595,2025-03-09,Referral,desktop,India,B
U09596,2025-03-29,Organic,mobile,USA,A
U09597,2025-02-17,Email,tablet,Canada,A
U09598,2025-02-24,Google Ads,mobile,UK,B
U09599,2025-02-17,Meta,tablet,India,A
U09600,2025-01-21,Referral,desktop,Canada,B
U09601,2025-06-04,Email,desktop,USA,B
U09602,2025-03-08,Referral,desktop,Canada,B
U09603,2025-06-22,Meta,mobile,Germany,B
U09604,2025-01-28,Email,desktop,Germany,A
U09605,2025-04-22,Email,tablet,UK,B
U09606,2025-05-17,Referral,tablet,Canada,B
U09607,2025-01-05,Meta,tablet,Germany,B
U09608,2025-01-02,Google Ads,mobile,UK,A
U09609,2025-04-12,Email,mobile,UK,B
U09610,2025-01-30,Google Ads,desktop,UK,B
U09611,2025-01-04,Meta,mobile,USA,A
U09612,2025-02-13,Email,tablet,Germany,B
U09613,2025-06-17,Email,tablet,Germany,B
U09614,2025-05-03,Google Ads,tablet,India,A
U09615,2025-04-28,Organic,mobile,USA,B
U09616,2025-06-27,Google Ads,tablet,Germany,B
U09617,2025-04-14,Google Ads,desktop,Germany,A
U09618,2025-06-18,Organic,mobile,India,A
U09619,2025-06-04,Meta,tablet,Canada,A
U09620,2025-05-05,Meta,tablet,Canada,B
U09621,2025-03-19,Email,mobile,USA,B
U09622,2025-06-08,Referral,mobile,UK,A
U09623,2025-06-07,Referral,desktop,India,B
U09624,2025-04-03,Email,mobile,India,A
U09625,2025-06-26,Referral,tablet,Germany,B
U09626,2025-06-22,Google Ads,desktop,Germany,A
U09627,2025-06-26,Google Ads,tablet,India,A
U09628,2025-06-22,Organic,tablet,UK,A
U09629,2025-04-12,Organic,tablet,Canada,B
U09630,2025-03-19,Email,mobile,USA,A
U09631,2025-01-23,Email,mobile,Canada,A
U09632,2025-02-02,Email,tablet,USA,B
U09633,2025-02-04,Google Ads,mobile,UK,A
U09634,2025-01-04,Referral,tablet,India,B
U09635,2025-02-18,Email,mobile,UK,A
U09636,2025-01-29,Email,mobile,India,A
U09637,2025-01-05,Google Ads,mobile,Germany,A
U09638,2025-06-28,Google Ads,desktop,USA,A
U09639,2025-02-18,Google Ads,mobile,Germany,A
U09640,2025-01-07,Referral,desktop,India,A
U09641,2025-02-23,Email,desktop,USA,A
U09642,2025-05-04,Meta,desktop,USA,B
U09643,2025-06-16,Meta,tablet,Germany,A
U09644,2025-02-07,Email,mobile,USA,B
U09645,2025-06-16,Email,tablet,India,B
U09646,2025-03-03,Email,desktop,India,B
U09647,2025-04-22,Email,mobile,Germany,B
U09648,2025-06-10,Referral,tablet,UK,B
U09649,2025-05-18,Meta,desktop,India,B
U09650,2025-02-18,Organic,tablet,India,A
U09651,2025-01-23,Meta,tablet,USA,A
U09652,2025-03-19,Meta,mobile,USA,A
U09653,2025-04-29,Google Ads,mobile,India,A
U09654,2025-02-07,Email,tablet,Germany,A
U09655,2025-05-02,Email,mobile,UK,B
U09656,2025-04-19,Email,mobile,USA,B
U09657,2025-01-06,Google Ads,tablet,USA,B
U09658,2025-01-30,Referral,mobile,UK,A
U09659,2025-02-12,Referral,mobile,USA,A
U09660,2025-02-09,Organic,desktop,Germany,A
U09661,2025-06-29,Referral,mobile,USA,A
U09662,2025-04-24,Referral,desktop,USA,B
U09663,2025-05-05,Email,tablet,India,B
U09664,2025-05-01,Meta,desktop,Germany,A
U09665,2025-01-06,Referral,tablet,Germany,B
U09666,2025-04-26,Referral,mobile,India,A
U09667,2025-05-30,Google Ads,mobile,Canada,A
U09668,2025-03-04,Organic,desktop,UK,A
U09669,2025-02-21,Google Ads,tablet,Germany,B
U09670,2025-03-17,Email,mobile,Canada,B
U09671,2025-05-26,Meta,desktop,UK,B
U09672,2025-04-11,Organic,desktop,Germany,A
U09673,2025-01-14,Google Ads,desktop,USA,A
U09674,2025-03-27,Referral,mobile,Germany,A
U09675,2025-01-03,Referral,tablet,UK,B
U09676,2025-01-27,Organic,mobile,Canada,A
U09677,2025-06-11,Referral,mobile,USA,A
U09678,2025-04-21,Google Ads,tablet,UK,B
U09679,2025-04-17,Google Ads,desktop,UK,A
U09680,2025-05-07,Referral,mobile,Germany,B
U09681,2025-05-29,Referral,desktop,India,B
U09682,2025-06-02,Email,desktop,India,A
U09683,2025-05-22,Meta,tablet,USA,A
U09684,2025-03-16,Organic,tablet,UK,A
U09685,2025-01-10,Google Ads,tablet,Canada,A
U09686,2025-05-05,Organic,desktop,USA,B
U09687,2025-04-13,Email,desktop,USA,B
U09688,2025-05-05,Google Ads,mobile,Germany,B
U09689,2025-05-12,Email,desktop,Canada,B
U09690,2025-06-01,Email,tablet,UK,B
U09691,2025-06-06,Referral,tablet,UK,B
U09692,2025-06-23,Organic,tablet,UK,B
U09693,2025-05-05,Organic,tablet,USA,A
U09694,2025-03-01,Referral,desktop,Germany,A
U09695,2025-01-16,Organic,tablet,USA,A
U09696,2025-05-16,Referral,mobile,India,A
U09697,2025-01-05,Google Ads,desktop,India,A
U09698,2025-04-19,Email,tablet,UK,A
U09699,2025-05-28,Email,mobile,Germany,B
U09700,2025-03-22,Organic,tablet,UK,A
U09701,2025-05-22,Meta,desktop,UK,A
U09702,2025-01-17,Email,desktop,USA,B
U09703,2025-03-10,Referral,mobile,UK,B
U09704,2025-06-15,Meta,desktop,UK,A
U09705,2025-04-17,Meta,mobile,Germany,B
U09706,2025-05-02,Email,tablet,Germany,A
U09707,2025-01-30,Email,desktop,Germany,B
U09708,2025-05-07,Email,tablet,UK,A
U09709,2025-06-09,Referral,tablet,Germany,A
U09710,2025-06-15,Meta,desktop,Germany,A
U09711,2025-03-30,Organic,tablet,Canada,B
U09712,2025-04-25,Referral,mobile,Canada,B
U09713,2025-06-28,Google Ads,mobile,India,A
U09714,2025-04-22,Email,mobile,USA,B
U09715,2025-01-06,Meta,desktop,USA,B
U09716,2025-02-11,Referral,tablet,Germany,A
U09717,2025-03-15,Google Ads,tablet,India,A
U09718,2025-02-19,Referral,tablet,India,B
U09719,2025-05-01,Referral,tablet,Canada,B
U09720,2025-03-30,Organic,mobile,India,A
U09721,2025-04-23,Organic,desktop,UK,B
U09722,2025-03-01,Referral,mobile,Germany,B
U09723,2025-05-10,Google Ads,mobile,UK,B
U09724,2025-02-26,Meta,desktop,USA,A
U09725,2025-05-31,Meta,desktop,Canada,B
U09726,2025-06-25,Email,mobile,UK,B
U09727,2025-03-28,Email,tablet,Germany,A
U09728,2025-06-04,Meta,desktop,UK,B
U09729,2025-06-18,Referral,desktop,UK,A
U09730,2025-04-30,Referral,mobile,India,A
U09731,2025-02-03,Organic,tablet,Canada,A
U09732,2025-03-17,Organic,desktop,USA,A
U09733,2025-04-10,Email,mobile,Germany,A
U09734,2025-04-17,Meta,desktop,Germany,A
U09735,2025-06-22,Referral,tablet,USA,B
U09736,2025-06-17,Meta,mobile,Germany,A
U09737,2025-04-03,Google Ads,mobile,India,B
U09738,2025-05-01,Meta,tablet,UK,A
U09739,2025-02-11,Google Ads,mobile,India,A
U09740,2025-06-09,Organic,tablet,India,B
U09741,2025-02-23,Organic,mobile,India,A
U09742,2025-03-14,Email,tablet,USA,A
U09743,2025-06-26,Meta,desktop,Canada,A
U09744,2025-01-23,Meta,desktop,USA,A
U09745,2025-06-20,Google Ads,desktop,USA,B
U09746,2025-05-04,Organic,mobile,India,A
U09747,2025-02-03,Google Ads,tablet,Canada,A
U09748,2025-02-14,Organic,tablet,USA,A
U09749,2025-02-21,Google Ads,desktop,Canada,B
U09750,2025-02-10,Organic,desktop,India,A
U09751,2025-06-05,Google Ads,desktop,USA,A
U09752,2025-05-06,Organic,tablet,Canada,B
U09753,2025-01-26,Google Ads,desktop,Germany,A
U09754,2025-04-17,Meta,mobile,USA,B
U09755,2025-05-07,Email,desktop,USA,B
U09756,2025-03-19,Google Ads,desktop,USA,B
U09757,2025-03-02,Email,tablet,Canada,B
U09758,2025-02-23,Meta,mobile,UK,B
U09759,2025-05-23,Meta,tablet,USA,A
U09760,2025-01-13,Organic,mobile,Germany,A
U09761,2025-01-05,Email,mobile,Germany,B
U09762,2025-04-02,Referral,desktop,India,A
U09763,2025-03-08,Organic,desktop,UK,A
U09764,2025-04-02,Email,tablet,UK,B
U09765,2025-06-23,Google Ads,tablet,Canada,B
U09766,2025-02-10,Google Ads,tablet,India,A
U09767,2025-02-14,Meta,mobile,Canada,A
U09768,2025-05-09,Referral,tablet,India,B
U09769,2025-01-09,Google Ads,mobile,UK,A
U09770,2025-01-17,Email,mobile,Canada,B
U09771,2025-03-28,Email,mobile,India,B
U09772,2025-04-21,Google Ads,mobile,UK,B
U09773,2025-01-30,Email,mobile,UK,A
U09774,2025-06-08,Email,desktop,USA,B
U09775,2025-02-28,Meta,mobile,Canada,B
U09776,2025-01-31,Referral,mobile,USA,B
U09777,2025-05-24,Meta,desktop,UK,B
U09778,2025-02-27,Referral,desktop,Canada,B
U09779,2025-05-05,Email,desktop,Canada,A
U09780,2025-03-08,Referral,tablet,Germany,A
U09781,2025-03-29,Email,tablet,India,A
U09782,2025-04-01,Email,mobile,Germany,B
U09783,2025-01-12,Meta,mobile,Germany,A
U09784,2025-05-23,Meta,mobile,UK,B
U09785,2025-03-10,Organic,mobile,India,A
U09786,2025-02-08,Google Ads,desktop,Germany,A
U09787,2025-06-26,Organic,tablet,Germany,B
U09788,2025-05-12,Organic,desktop,Canada,A
U09789,2025-06-04,Referral,tablet,UK,A
U09790,2025-06-21,Email,desktop,Germany,A
U09791,2025-01-27,Email,mobile,India,B
U09792,2025-06-30,Email,tablet,USA,A
U09793,2025-01-13,Google Ads,mobile,USA,B
U09794,2025-04-23,Referral,tablet,UK,B
U09795,2025-04-28,Referral,tablet,USA,B
U09796,2025-01-29,Email,mobile,Canada,A
U09797,2025-01-28,Organic,mobile,Canada,A
U09798,2025-06-06,Google Ads,mobile,India,B
U09799,2025-06-06,Organic,desktop,UK,B
U09800,2025-01-27,Meta,tablet,UK,A
U09801,2025-05-24,Referral,tablet,USA,A
U09802,2025-01-11,Referral,tablet,Germany,A
U09803,2025-05-10,Organic,mobile,Germany,A
U09804,2025-01-27,Google Ads,tablet,Germany,B
U09805,2025-02-12,Referral,tablet,India,A
U09806,2025-06-11,Organic,mobile,UK,B
U09807,2025-01-31,Google Ads,mobile,USA,B
U09808,2025-02-22,Organic,tablet,India,A
U09809,2025-04-03,Google Ads,desktop,Canada,A
U09810,2025-02-10,Email,mobile,Canada,A
U09811,2025-03-16,Google Ads,desktop,Canada,A
U09812,2025-04-24,Meta,desktop,UK,A
U09813,2025-05-10,Email,desktop,Canada,A
U09814,2025-05-08,Organic,desktop,Germany,A
U09815,2025-01-26,Email,mobile,Canada,B
U09816,2025-02-09,Email,tablet,India,B
U09817,2025-06-15,Organic,tablet,Canada,A
U09818,2025-04-04,Organic,mobile,Germany,B
U09819,2025-03-27,Meta,mobile,Canada,B
U09820,2025-02-05,Organic,desktop,USA,A
U09821,2025-02-01,Referral,desktop,Germany,B
U09822,2025-02-21,Referral,mobile,UK,A
U09823,2025-04-23,Meta,tablet,Canada,A
U09824,2025-04-17,Google Ads,desktop,India,B
U09825,2025-01-02,Google Ads,mobile,Canada,A
U09826,2025-03-04,Referral,mobile,India,A
U09827,2025-05-02,Organic,mobile,USA,A
U09828,2025-03-29,Meta,desktop,UK,B
U09829,2025-03-15,Google Ads,mobile,Germany,B
U09830,2025-05-10,Google Ads,tablet,Germany,A
U09831,2025-02-13,Email,mobile,UK,A
U09832,2025-01-22,Referral,desktop,USA,B
U09833,2025-03-10,Organic,tablet,USA,B
U09834,2025-04-06,Meta,tablet,Canada,A
U09835,2025-04-17,Google Ads,mobile,USA,B
U09836,2025-04-03,Email,mobile,Canada,A
U09837,2025-06-11,Referral,tablet,India,B
U09838,2025-06-20,Referral,mobile,UK,B
U09839,2025-03-04,Meta,desktop,India,B
U09840,2025-02-08,Google Ads,tablet,India,B
U09841,2025-05-16,Meta,mobile,India,A
U09842,2025-04-18,Meta,tablet,India,A
U09843,2025-02-28,Email,mobile,Germany,B
U09844,2025-02-05,Referral,mobile,USA,A
U09845,2025-04-20,Organic,desktop,UK,A
U09846,2025-04-16,Referral,mobile,UK,B
U09847,2025-04-15,Referral,mobile,India,B
U09848,2025-04-28,Email,mobile,UK,A
U09849,2025-05-13,Organic,desktop,Canada,B
U09850,2025-06-24,Google Ads,mobile,UK,A
U09851,2025-04-03,Organic,mobile,India,B
U09852,2025-01-08,Google Ads,mobile,UK,A
U09853,2025-04-24,Organic,tablet,USA,B
U09854,2025-02-07,Meta,desktop,India,B
U09855,2025-01-03,Organic,tablet,Germany,A
U09856,2025-05-13,Email,desktop,USA,B
U09857,2025-01-18,Google Ads,desktop,UK,A
U09858,2025-01-22,Referral,tablet,Germany,A
U09859,2025-03-28,Email,desktop,USA,B
U09860,2025-03-22,Google Ads,desktop,Canada,B
U09861,2025-04-13,Google Ads,tablet,USA,B
U09862,2025-02-12,Referral,mobile,Germany,B
U09863,2025-04-22,Meta,desktop,Canada,A
U09864,2025-01-16,Email,tablet,UK,A
U09865,2025-04-11,Referral,desktop,India,B
U09866,2025-01-10,Referral,tablet,UK,A
U09867,2025-06-19,Meta,mobile,India,B
U09868,2025-06-14,Email,desktop,India,A
U09869,2025-02-08,Referral,mobile,Germany,B
U09870,2025-05-28,Meta,mobile,Canada,B
U09871,2025-01-15,Email,tablet,Canada,A
U09872,2025-06-11,Organic,desktop,USA,B
U09873,2025-06-19,Google Ads,desktop,UK,A
U09874,2025-05-14,Meta,desktop,Germany,B
U09875,2025-03-17,Google Ads,desktop,UK,A
U09876,2025-04-18,Organic,desktop,USA,A
U09877,2025-04-13,Referral,tablet,USA,A
U09878,2025-06-24,Referral,desktop,Germany,A
U09879,2025-06-29,Email,mobile,USA,B
U09880,2025-05-22,Meta,mobile,Germany,B
U09881,2025-03-19,Meta,desktop,USA,B
U09882,2025-03-22,Email,tablet,Canada,A
U09883,2025-03-30,Google Ads,tablet,Germany,B
U09884,2025-01-03,Referral,desktop,Canada,B
U09885,2025-03-13,Referral,mobile,Canada,B
U09886,2025-05-16,Meta,desktop,Germany,B
U09887,2025-06-06,Meta,desktop,UK,A
U09888,2025-02-07,Email,desktop,India,B
U09889,2025-06-29,Organic,tablet,USA,B
U09890,2025-04-14,Google Ads,tablet,USA,A
U09891,2025-04-25,Organic,mobile,UK,B
U09892,2025-06-14,Organic,mobile,India,A
U09893,2025-02-22,Meta,desktop,UK,B
U09894,2025-05-20,Meta,mobile,India,A
U09895,2025-06-09,Meta,desktop,Germany,A
U09896,2025-06-08,Organic,mobile,Germany,B
U09897,2025-06-16,Google Ads,desktop,Canada,B
U09898,2025-04-24,Meta,tablet,Canada,B
